pitch_no,game_no,pa_of_inning,pitch_of_pa,batter_side,pitcher_throws,outs,balls,strikes,k_or_bb,hit_type,play_result,pitch_call,tagged_pitch_type,rel_speed,spin_rate,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,strike_prob,exit_speed,angle,direction,distance,bearing
1904,23,2,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,BallCalled,Curveball,81.19794663,2201.827814,7:15,5.555544403,2.579413533,5.791213643,-54.26273954,-11.51408807,-8.120458503,2.358567471,-1.20094194,0.002911733,NULL,NULL,NULL,NULL,NULL
1905,23,2,3,Left,Right,1,1,1,Undefined,Undefined,Undefined,FoulBall,Slider,86.81170406,2178.404992,12:00,5.656400722,2.438024877,5.544697917,-34.15422293,3.578987866,-0.091925364,1.759393442,0.18894221,0.926980615,NULL,NULL,NULL,NULL,NULL
1906,23,2,4,Left,Right,1,1,2,Undefined,Undefined,Undefined,BallCalled,Fastball,93.78721292,2211.326152,1:15,5.714504494,2.315516166,6.09847381,-21.59430042,9.793378642,7.150701824,4.081814238,-0.554209205,0.000161765,NULL,NULL,NULL,NULL,NULL
1907,23,2,5,Left,Right,1,2,2,Undefined,Undefined,Undefined,BallCalled,ChangeUp,84.1575127,1829.559986,2:45,5.681831704,2.486926076,6.052566751,-36.07859295,2.780181058,1.52E+01,2.574252508,2.067320699,0.000163983,NULL,NULL,NULL,NULL,NULL
1908,23,2,6,Left,Right,1,3,2,Strikeout,Undefined,Undefined,StrikeCalled,ChangeUp,83.96600689,1847.595462,2:15,5.58538941,2.424952692,6.115929132,-32.27063532,6.805111283,1.52E+01,2.14712435,-0.489569357,0.981252491,NULL,NULL,NULL,NULL,NULL
1909,23,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,87.45798274,2319.37729,10:45,5.716112439,2.197823136,5.705642106,-32.05314536,4.415865364,-3.783561749,1.742674114,-1.557111896,0.000207753,NULL,NULL,NULL,NULL,NULL
1910,23,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeCalled,Curveball,80.0781288,2360.72144,7:00,5.590679416,2.344370997,5.186841719,-57.43370435,-12.51600508,-6.286911762,1.995296057,-0.415491182,0.976969481,NULL,NULL,NULL,NULL,NULL
1911,23,3,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,93.92134753,2242.336445,1:15,5.758111901,2.19566659,6.160438442,-19.03068785,12.18882409,10.67978163,3.41828386,-1.32359338,0.00048541,NULL,NULL,NULL,NULL,NULL
1912,23,3,4,Right,Right,2,1,2,Strikeout,Undefined,Undefined,StrikeCalled,Fastball,97.6205748,2378.666993,1:15,5.866786672,2.006543288,6.077726812,-15.0408224,13.95744351,11.69934319,1.9710814,0.385377299,0.96466589,NULL,NULL,NULL,NULL,NULL
1913,23,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.2331182,2236.828653,1:00,5.830654506,2.076495426,6.429418102,-16.63985788,14.01944554,8.014058152,2.208664517,-0.486325467,0.991551876,NULL,NULL,NULL,NULL,NULL
1914,23,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,95.17216243,2267.649656,1:00,5.834400279,2.181305917,5.789665318,-16.15710041,14.61850692,8.332179892,2.359898689,-0.105411024,0.989816785,77.89036554,40.60788299,112.7243187,234.2266673,128.8871144
1915,23,1,3,Right,Right,0,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,94.15151153,2176.899806,12:45,5.865652902,2.122092679,5.998085915,-17.51758833,13.83312197,6.617188541,3.227353186,-1.499284415,0.000110202,NULL,NULL,NULL,NULL,NULL
1916,23,1,4,Right,Right,0,1,2,Undefined,Undefined,Undefined,BallCalled,Curveball,79.55344717,2420.96181,6:30,5.702503652,2.221085478,5.106376282,-61.87446978,-15.8482327,-4.613824477,6.76E-02,-2.548273264,1.27E-05,NULL,NULL,NULL,NULL,NULL
1917,23,1,5,Right,Right,0,2,2,Undefined,GroundBall,Out,InPlay,Fastball,95.33084152,2324.974138,1:00,5.711948678,2.155663428,6.310325016,-17.66032548,12.37750897,7.066981218,2.458110858,-0.823719347,0.803467751,89.26997038,-17.65054486,32.98099439,10.17375255,30.56222511
1918,23,2,1,Right,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,86.41628157,2144.629312,10:30,5.724496215,2.18036463,5.693350415,-36.12238095,1.093114358,-1.02E+00,3.274930853,-0.890920794,0.378862828,NULL,NULL,NULL,NULL,NULL
1919,23,2,2,Right,Right,1,1,0,Undefined,LineDrive,Double,InPlay,Slider,86.16777784,2174.690959,9:45,5.667812952,2.27981667,5.993786431,-36.27445834,0.57301159,-1.233023139,2.599687024,-0.061080846,0.99689877,111.2363495,18.98606709,-27.49300119,297.9286074,-37.23514633
1920,23,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,88.14228336,2163.411403,12:15,5.603247157,2.46248467,5.771558103,-32.8935335,3.110242444,0.452619746,0.203771816,0.346313116,0.000382289,NULL,NULL,NULL,NULL,NULL
1921,23,3,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,95.60535577,2392.755179,1:30,5.707144415,2.265339017,6.26383062,-18.99489212,10.9550491,1.15E+01,2.142108602,0.94113249,0.736295938,NULL,NULL,NULL,NULL,NULL
1922,23,3,3,Left,Right,1,1,1,Undefined,LineDrive,Single,InPlay,Fastball,96.3199787,2333.825885,1:15,5.608302534,2.343847218,6.347843302,-17.81880548,11.54884754,9.337159364,2.093772321,-0.177694635,0.984168351,75.34531442,16.85014059,7.348009532,182.5487207,5.517797417
1923,23,4,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,Slider,86.81687277,2212.210779,11:15,5.644611678,2.456077164,5.769047402,-33.49285385,3.343168072,-1.331265366,1.926085631,0.593451042,0.983086705,NULL,NULL,NULL,NULL,NULL
1924,23,4,2,Left,Right,1,0,1,Undefined,GroundBall,FieldersChoice,InPlay,Fastball,94.00434471,2303.296022,1:30,5.627375056,2.352541598,5.867580463,-20.73351685,10.58305945,10.5065354,3.495459258,-0.411061918,0.340370148,90.55470404,-6.551879701,31.93973577,26.1743707,29.73407371
1925,23,5,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.38169159,2416.776057,1:30,5.619466131,2.339960172,6.614219529,-17.79039629,11.71593119,11.89855794,1.633029029,0.25560587,0.858577847,NULL,NULL,NULL,NULL,NULL
1926,23,5,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,83.48139072,1501.826245,2:30,5.568025046,2.260511834,6.37288396,-34.85967469,4.046057802,12.07733615,0.952177085,-0.195133142,0.000214258,NULL,NULL,NULL,NULL,NULL
1927,23,5,3,Right,Right,2,0,2,Strikeout,Undefined,Undefined,StrikeSwinging,Curveball,80.8259834,2454.292626,6:30,5.522737039,2.350307347,5.386949336,-60.37829166,-16.73003329,-4.707847212,3.22E-01,-1.33724355,3.09E-05,NULL,NULL,NULL,NULL,NULL
1928,23,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.34583549,2390.887522,1:15,5.76784173,2.276633164,6.155762403,-16.03068316,14.3059882,9.945532088,2.601050431,0.248354719,0.996598184,NULL,NULL,NULL,NULL,NULL
1929,23,1,2,Left,Right,0,0,1,Undefined,GroundBall,Out,InPlay,Curveball,81.80654142,2393.541241,6:45,5.53203156,2.452779086,5.258158113,-56.90388778,-13.97601553,-5.104512414,2.008726649,-0.116482548,0.978555262,103.2085471,-3.96192843,19.80541188,23.56351986,18.5007467
1930,23,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,96.71983973,2410.597691,1:15,5.705064764,2.348702946,5.997865248,-14.97033206,14.92413514,11.45167916,1.816088023,-0.698972516,0.623772085,NULL,NULL,NULL,NULL,NULL
1931,23,2,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,StrikeSwinging,Slider,88.34549513,2394.150982,11:00,5.610150817,2.548509347,5.583130152,-30.61332911,5.426592868,-2.729860799,1.702872719,0.024414716,0.939017415,NULL,NULL,NULL,NULL,NULL
1932,23,2,3,Left,Right,1,1,1,Undefined,Undefined,Undefined,BallCalled,Curveball,82.29590169,2431.155884,6:45,5.504794156,2.444727548,5.147269436,-56.66983123,-13.58085705,-6.666906099,-7.83E-01,-2.10652933,1.99E-05,NULL,NULL,NULL,NULL,NULL
1933,23,2,4,Left,Right,1,2,1,Undefined,Undefined,Undefined,BallCalled,ChangeUp,85.07571429,1388.928388,2:30,5.542626725,2.507293454,6.600655949,-34.70301565,2.444142516,12.33121894,3.157821323,1.509631175,0.000126264,NULL,NULL,NULL,NULL,NULL
1934,23,2,5,Left,Right,1,3,1,Walk,Undefined,Undefined,BallCalled,Fastball,95.74626059,2256.775229,1:15,5.70003136,2.36331817,5.892365277,-16.04201689,14.23032335,10.9633885,3.09E+00,1.596794548,9.26E-05,NULL,NULL,NULL,NULL,NULL
1935,23,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeCalled,ChangeUp,83.90709247,1538.691047,3:00,5.499372146,2.601721995,6.634135589,-38.0556279,-0.037793998,12.90461726,2.345543002,0.608749214,0.990057409,NULL,NULL,NULL,NULL,NULL
1936,23,3,2,Left,Right,1,0,1,Undefined,Popup,Out,InPlay,Fastball,94.52892439,2267.405316,1:15,5.627115131,2.4450019,5.840390781,-16.84869811,14.2906128,10.74558481,3.533477112,-0.624296013,0.125000611,66.64748893,58.08836051,3.857297276,151.0050291,-2.957413942
1937,23,4,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,83.70563123,1512.639147,2:30,5.610061901,2.271693538,6.815142352,-33.8386305,4.165615641,13.59886627,3.18E+00,1.420485671,6.49E-05,NULL,NULL,NULL,NULL,NULL
1938,23,4,2,Right,Right,2,1,0,Undefined,FlyBall,Out,InPlay,Fastball,95.97412022,2326.338504,1:00,5.718467984,2.208110818,5.844040105,-15.09589776,15.11522426,9.742395241,2.35143843,0.616611189,0.98140347,80.21041008,50.24181215,7.203877055,235.5833629,13.02897555
1939,23,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.32196693,2409.683254,12:45,5.833253623,2.121406536,6.092218105,-17.05155081,13.90441477,6.670637541,2.361226709,-0.630203241,0.980413139,NULL,NULL,NULL,NULL,NULL
1940,23,1,2,Right,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,Fastball,95.05715931,2390.27837,1:00,5.730772974,2.210735795,6.023381962,-14.89625092,15.80083871,8.96E+00,1.71400682,-1.031548068,0.055736471,NULL,NULL,NULL,NULL,NULL
1941,23,1,3,Right,Right,0,1,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.60184797,2373.600284,12:45,5.751819009,2.046871099,6.111331689,-12.67501161,17.49830233,7.589490539,2.294625599,-0.89316007,0.696835697,NULL,NULL,NULL,NULL,NULL
1942,23,1,4,Right,Right,0,1,2,Undefined,GroundBall,Single,InPlay,Slider,87.66203753,2302.363979,10:45,5.694155494,2.157818532,5.947256215,-35.18644125,0.663242886,-0.546060581,1.518842473,-0.090225236,0.250422001,74.55170597,-15.95916912,-3.117619178,9.137340418,-2.095541368
1943,23,2,1,Right,Right,0,0,0,Undefined,FlyBall,HomeRun,InPlay,Curveball,80.23547636,2296.036033,6:30,5.531939098,2.382673967,5.72544353,-57.28740172,-13.5516165,-4.01E+00,2.105271726,-0.010172775,0.996613801,107.8958802,30.03763791,6.610109491,402.9380618,22.46525122
1944,23,3,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,94.68857644,2360.077181,1:00,5.643676439,2.311681986,6.341201618,-18.21891179,12.19013467,6.98E+00,2.936296561,-0.483404473,0.944991231,NULL,NULL,NULL,NULL,NULL
1945,23,3,2,Left,Right,0,0,1,Undefined,Undefined,Undefined,BallCalled,Fastball,95.06912765,2422.397659,1:15,5.647105637,2.297614985,6.185984564,-16.60206651,13.84838386,10.07472683,3.649675749,0.136974774,0.007782572,NULL,NULL,NULL,NULL,NULL
1946,23,3,3,Left,Right,0,1,1,Undefined,Undefined,Undefined,StrikeSwinging,Curveball,81.01723958,2362.66363,6:45,5.429375525,2.520911413,5.550026417,-58.48899306,-15.09109956,-7.147464151,0.973079505,-0.431913994,0.00069849,NULL,NULL,NULL,NULL,NULL
1947,23,3,4,Left,Right,0,1,2,Undefined,Undefined,Undefined,BallCalled,Fastball,95.94538518,2455.178581,1:15,5.62099334,2.248992835,6.100873159,-15.69088502,14.23818147,9.648073063,3.94E+00,0.126318823,7.90E-05,NULL,NULL,NULL,NULL,NULL
1948,23,3,5,Left,Right,0,2,2,Strikeout,Undefined,Undefined,StrikeSwinging,Curveball,80.88742105,2411.986282,7:00,5.412034016,2.440211331,5.761625423,-58.57585106,-15.4898094,-8.102269047,1.157203151,-0.459919953,0.006210344,NULL,NULL,NULL,NULL,NULL
1949,23,4,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeSwinging,ChangeUp,85.20150297,1785.703379,2:15,5.510303664,2.445199997,6.34616964,-32.48399334,4.936431313,14.46381865,2.163100609,0.328894058,0.996644735,NULL,NULL,NULL,NULL,NULL
1950,23,4,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,BallCalled,Curveball,82.54857078,2477.831255,7:15,5.465670042,2.488009697,5.683594806,-57.20873495,-15.69589727,-12.5107624,1.281049204,-0.965735907,0.003003272,NULL,NULL,NULL,NULL,NULL
1951,23,4,3,Left,Right,1,1,1,Undefined,Popup,Out,InPlay,Fastball,95.24526078,2423.474021,1:00,5.537337166,2.370047062,6.130438303,-15.59062356,14.67334673,8.859515603,3.762523351,-0.294903358,0.019484149,72.6734,64.1525,-66.9661,128.46,-66.9661
1952,23,5,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,85.26353504,1922.401711,2:15,5.63154929,2.244191601,6.28704338,-31.20202889,6.342471562,1.39E+01,1.572755723,-0.495823174,0.670359313,NULL,NULL,NULL,NULL,NULL
1953,23,5,2,Right,Right,2,1,0,Undefined,Undefined,Undefined,BallCalled,Fastball,95.43573077,2468.996726,1:15,5.662948441,2.315043424,6.126576895,-15.59752721,14.61375636,11.66388118,2.171176337,1.088281475,0.196621597,NULL,NULL,NULL,NULL,NULL
1954,23,5,3,Right,Right,2,2,0,Undefined,Undefined,Undefined,BallCalled,Slider,87.18376905,2341.656902,NULL,5.681385486,2.184130066,5.789876032,-37.10639534,-0.552349434,0.005359214,0.711901629,-0.709824149,0.000291283,NULL,NULL,NULL,NULL,NULL
1955,23,5,4,Right,Right,2,3,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.87930498,2225.923203,12:45,5.702002861,2.179593326,6.097417589,-15.74632999,14.21230615,6.666868971,2.999293533,-0.058404925,0.993783474,NULL,NULL,NULL,NULL,NULL
1956,23,5,5,Right,Right,2,3,1,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,96.37923046,2389.151793,1:15,5.683769323,2.04581911,6.567532252,-15.02200492,14.02855223,9.998760361,3.261334198,0.66461964,0.546729684,NULL,NULL,NULL,NULL,NULL
1957,23,5,6,Right,Right,2,3,2,Undefined,Undefined,Undefined,FoulBall,ChangeUp,84.32362505,1437.151639,2:30,5.546670003,2.237976368,6.428673904,-35.14767973,2.845701756,1.22E+01,2.914731271,1.145535368,0.016327793,56.79639219,62.47459683,165.4757346,127.8051742,172.9336181
1958,23,5,7,Right,Right,2,3,2,Undefined,Undefined,Undefined,FoulBall,Fastball,95.82471904,2381.134965,1:00,5.695581626,2.004021091,6.197513746,-16.56804237,13.28120096,8.507199377,2.662112248,-0.190247232,0.991416037,NULL,NULL,NULL,NULL,NULL
1959,23,5,8,Right,Right,2,3,2,Undefined,GroundBall,Out,InPlay,Fastball,95.61238297,2300.821191,1:00,5.728752872,2.023581582,6.222208943,-19.01922909,10.96474819,7.208331041,2.944990966,0.404415108,0.977800608,80.53580622,-36.03389309,-23.10304107,4.829426841,-24.85720198
1960,23,1,1,Left,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,94.07963004,2284.341402,1:30,5.653387938,2.446142753,6.079203919,-17.30708387,13.64369228,12.40514034,2.290548151,1.481113415,0.000192842,NULL,NULL,NULL,NULL,NULL
1961,23,1,2,Left,Right,0,1,0,Undefined,LineDrive,Out,InPlay,Slider,87.31991761,2306.938838,12:00,5.504047521,2.440444328,5.804424236,-33.46513885,2.454768183,-0.091819044,1.629914508,-0.142053659,0.880646944,96.9268511,21.25497303,-6.845699672,350.8597847,-18.45478183
1962,23,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,BallCalled,Slider,86.58396049,2295.196023,11:30,5.557835693,2.369798787,5.805569671,-36.28949103,0.522685231,-0.182457393,1.407356786,-0.55684431,0.09589126,NULL,NULL,NULL,NULL,NULL
1963,23,2,2,Left,Right,1,1,0,Undefined,Undefined,Undefined,BallCalled,ChangeUp,85.37818912,1635.220083,2:00,5.392462851,2.457501525,6.448799038,-29.18009552,8.036015592,16.35400487,0.145322335,-0.618161802,0.000139921,NULL,NULL,NULL,NULL,NULL
1964,23,2,3,Left,Right,1,2,0,Undefined,LineDrive,Single,InPlay,Fastball,95.67120319,2177.645023,1:15,5.630395579,2.346004029,6.22116895,-16.60226829,13.27754086,9.052803701,2.209501467,0.214149018,0.997509241,99.3227251,11.16688982,3.393209897,229.4648288,1.486900493
1965,23,3,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,94.87401871,2365.521987,1:15,5.689063171,2.325845307,5.992131636,-17.91752274,12.98085271,10.20977132,2.087950209,-0.43767683,0.986423433,100.8053631,-7.285254958,59.65392148,17.21197382,54.48111253
1966,23,3,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,FoulBall,Fastball,93.70672051,2372.278316,1:15,5.549937439,2.454490871,6.121295459,-18.2298917,13.10132905,9.561339795,2.892916738,-0.84710499,0.290380508,NULL,NULL,NULL,NULL,NULL
1967,23,3,3,Left,Right,1,0,2,Undefined,Undefined,Undefined,BallCalled,Curveball,79.6690676,2311.56988,7:15,5.428610963,2.556891045,5.71741991,-58.40646336,-14.1041824,-10.75956643,2.635212071,1.101329953,0.064291418,NULL,NULL,NULL,NULL,NULL
1968,23,3,4,Left,Right,1,1,2,Undefined,Undefined,Undefined,BallCalled,Curveball,78.89581586,2383.560984,7:15,5.522369251,2.386843377,5.933056896,-59.30658363,-14.53352443,-1.15E+01,2.976451832,1.141657053,0.022156322,NULL,NULL,NULL,NULL,NULL
1969,23,3,5,Left,Right,1,2,2,Undefined,Undefined,Undefined,FoulBall,ChangeUp,85.44912676,1535.091482,2:45,5.448512817,2.371847835,6.334511988,-34.92066305,2.229179985,13.28915768,1.094664656,0.208634012,0.000626427,73.36241932,-21.83810569,53.57663608,5.230270033,27.24277519
1970,23,3,6,Left,Right,1,2,2,Undefined,FlyBall,HomeRun,InPlay,Fastball,95.53649917,2249.399994,1:15,5.572504911,2.324596999,6.202907962,-16.09520867,14.09203551,10.30788541,1.771686185,0.130253785,0.939540029,98.42229096,31.06626541,19.88235282,382.5505575,24.97407772
1971,23,4,1,Right,Right,1,0,0,Undefined,GroundBall,Out,InPlay,Fastball,96.23199155,2416.097132,1:00,5.737299405,1.998304694,6.190340804,-14.54746002,15.0236715,7.480352099,2.021195394,-0.157018919,0.993067384,101.8526696,-13.03617873,3.416283483,9.814826209,4.08282221
1972,23,5,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,95.31721349,2285.627801,1:00,5.662304659,2.144507424,6.22050315,-16.81098427,13.3576006,7.767594986,2.438416387,-0.011383908,0.996752918,NULL,NULL,NULL,NULL,NULL
1973,23,5,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.80650311,2400.268511,1:00,5.704816608,2.081746943,6.022920412,-15.33068405,14.75707849,9.049458373,1.803586755,-0.852722779,0.514861107,NULL,NULL,NULL,NULL,NULL
1974,23,5,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,97.50124995,2396.831226,1:15,5.706713377,2.111607517,6.209884198,-13.43941842,15.52241464,11.30585606,1.141700244,-0.991513392,0.000576541,NULL,NULL,NULL,NULL,NULL
1975,23,5,4,Right,Right,2,1,2,Strikeout,Undefined,Undefined,StrikeCalled,Fastball,95.87840265,2391.345349,1:15,5.812571297,1.977660634,6.100699464,-15.89095313,14.06039869,10.79835498,1.67537765,-0.477625654,0.711080611,NULL,NULL,NULL,NULL,NULL
1976,24,1,1,Right,Right,0,0,0,Undefined,Undefined,Undefined,BallCalled,Fastball,95.80034572,2434.981271,1:15,5.87778106,2.414105245,6.142560282,-16.24782333,13.75240081,11.19405101,1.30E+00,-1.796135283,6.26E-05,NULL,NULL,NULL,NULL,NULL
1977,24,1,2,Right,Right,0,1,0,Undefined,Undefined,Undefined,StrikeCalled,Fastball,94.88306695,2372.883042,1:00,5.879707225,2.336034417,6.188187021,-14.52987107,15.88827218,10.07817026,2.185735823,-0.287135119,0.99552685,NULL,NULL,NULL,NULL,NULL
1978,24,1,3,Right,Right,0,1,1,Undefined,Bunt,Out,InPlay,Fastball,95.63878024,2349.119534,1:15,5.857271524,2.440270072,6.267619536,-15.86400909,13.90407895,10.42607753,2.511074902,0.23903052,0.991222739,39.5158,-47.7158,-19.845,5.53398,-19.845
1979,24,2,1,Left,Right,1,0,0,Undefined,Undefined,Undefined,StrikeSwinging,Fastball,96.19037405,2368.141482,1:15,5.896520316,2.599211319,5.965642813,-15.20093159,14.61993316,10.59670014,2.986202316,0.282352869,0.988920152,NULL,NULL,NULL,NULL,NULL
1980,24,2,2,Left,Right,1,0,1,Undefined,Undefined,Undefined,StrikeSwinging,Curveball,83.2225227,2460.764186,6:45,5.654966729,2.687667041,5.438896844,-56.65262307,-15.44311948,-7.564114822,0.610033472,-0.503938038,0.000122353,NULL,NULL,NULL,NULL,NULL
1981,24,2,3,Left,Right,1,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,95.91722088,2411.474571,1:15,5.733531676,2.619681585,5.963214245,-16.07818558,14.04124537,9.544878788,4.18E+00,0.779089996,4.17E-05,NULL,NULL,NULL,NULL,NULL
1982,24,2,4,Left,Right,1,1,2,Strikeout,Undefined,Undefined,StrikeCalled,Fastball,95.48930997,2457.589318,1:15,5.717108104,2.606370093,6.059770757,-17.43570951,12.87022981,9.565000871,3.458111476,-0.44173929,0.345202953,NULL,NULL,NULL,NULL,NULL
1983,24,3,1,Right,Right,2,0,0,Undefined,Undefined,Undefined,FoulBall,Fastball,96.77783412,2434.045186,1:00,5.888770261,2.381625246,6.233869076,-14.06780401,15.2252456,9.501960012,3.132459548,-0.763443498,0.774858296,79.28233939,20.48708757,168.9774189,183.6013293,175.1533844
1984,24,3,2,Right,Right,2,0,1,Undefined,Undefined,Undefined,StrikeCalled,Fastball,95.82145908,2378.671581,1:00,5.786161735,2.348740184,6.237534241,-13.63825674,16.03477071,10.32997278,2.680412045,-0.773881015,0.878508985,NULL,NULL,NULL,NULL,NULL
1985,24,3,3,Right,Right,2,0,2,Undefined,Undefined,Undefined,BallCalled,Fastball,95.89334641,2363.499202,12:30,5.913555802,2.197598793,6.069564283,-13.689467,16.13350667,5.310263337,4.88E+00,-0.950353286,1.01E-05,NULL,NULL,NULL,NULL,NULL
1986,24,3,4,Right,Right,2,1,2,Undefined,Undefined,Undefined,FoulBall,Curveball,82.28987478,2509.243828,6:30,5.715788433,2.420523527,5.52029936,-60.63903982,-18.55442842,-6.020462801,0.894112168,-1.094976366,0.000122729,NULL,NULL,NULL,NULL,NULL
1987,24,3,5,Right,Right,2,1,2,Undefined,Undefined,Undefined,BallCalled,Curveball,82.66903232,2462.271789,7:00,5.758720292,2.308229554,6.043297378,-57.23090592,-16.34884831,-9.774702932,3.60E-01,-1.52033825,8.92E-06,NULL,NULL,NULL,NULL,NULL
